clip_id,session_id,driver,lap,filename,label,annotator,notes
2023-monaco-r-ALB-154001,2023-monaco-r,ALB,69,2023-monaco-r-ALB-154001.mp3,Tired,,2023-05-28T14:40:14.228Z
2023-monaco-r-VER-153958,2023-monaco-r,VER,70,2023-monaco-r-VER-153958.mp3,Calm,,2023-05-28T14:40:14.353Z
2023-monaco-r-VER-154111,2023-monaco-r,VER,71,2023-monaco-r-VER-154111.mp3,Stressed,,2023-05-28T14:41:22.368Z
2023-monaco-r-NOR-154152,2023-monaco-r,NOR,71,2023-monaco-r-NOR-154152.mp3,Tired,,2023-05-28T14:42:28.773Z
2023-monaco-r-ALO-154222,2023-monaco-r,ALO,72,2023-monaco-r-ALO-154222.mp3,Calm,,2023-05-28T14:43:02.647Z
2023-monaco-r-HAM-154342,2023-monaco-r,HAM,73,2023-monaco-r-HAM-154342.mp3,Tired,,2023-05-28T14:44:09.396Z
2023-monaco-r-ZHO-154649,2023-monaco-r,ZHO,73,2023-monaco-r-ZHO-154649.mp3,Tired,,2023-05-28T14:46:58.346Z
2023-monaco-r-NOR-154650,2023-monaco-r,NOR,74,2023-monaco-r-NOR-154650.mp3,Tired,,2023-05-28T14:46:58.346Z
2023-monaco-r-NOR-154653,2023-monaco-r,NOR,74,2023-monaco-r-NOR-154653.mp3,Tired,,2023-05-28T14:46:58.346Z
2023-monaco-r-ZHO-154654,2023-monaco-r,ZHO,73,2023-monaco-r-ZHO-154654.mp3,Stressed,,2023-05-28T14:46:58.346Z
2023-monaco-r-ALB-154728,2023-monaco-r,ALB,74,2023-monaco-r-ALB-154728.mp3,Stressed,,2023-05-28T14:48:04.47Z
2023-monaco-r-RUS-154909,2023-monaco-r,RUS,76,2023-monaco-r-RUS-154909.mp3,Calm,,2023-05-28T14:49:44.671Z
2023-monaco-r-VER-155334,2023-monaco-r,VER,78,2023-monaco-r-VER-155334.mp3,Calm,,2023-05-28T14:54:14.495Z
2023-monaco-r-PER-155610,2023-monaco-r,PER,76,2023-monaco-r-PER-155610.mp3,Calm,,2023-05-28T14:56:26.008Z
2023-monaco-r-PER-155619,2023-monaco-r,PER,76,2023-monaco-r-PER-155619.mp3,Tired,,2023-05-28T14:57:00.57Z
2023-monaco-r-VER-155826,2023-monaco-r,VER,78,2023-monaco-r-VER-155826.mp3,Calm,,2023-05-28T14:57:10.585Z
2023-monaco-r-VER-155839,2023-monaco-r,VER,78,2023-monaco-r-VER-155839.mp3,Stressed,,2023-05-28T14:57:10.585Z
2023-monaco-r-VER-155843,2023-monaco-r,VER,78,2023-monaco-r-VER-155843.mp3,Tired,,2023-05-28T14:57:10.585Z
2023-monaco-r-VER-155916,2023-monaco-r,VER,78,2023-monaco-r-VER-155916.mp3,Stressed,,2023-05-28T14:57:10.585Z
2023-monaco-r-RUS-155849,2023-monaco-r,RUS,78,2023-monaco-r-RUS-155849.mp3,Tired,,2023-05-28T14:57:10.585Z
2023-monaco-r-HAM-155940,2023-monaco-r,HAM,78,2023-monaco-r-HAM-155940.mp3,Calm,,2023-05-28T14:57:10.585Z
2023-monaco-r-SAI-160045,2023-monaco-r,SAI,78,2023-monaco-r-SAI-160045.mp3,Stressed,,2023-05-28T14:57:10.585Z
2023-monaco-r-DEV-160141,2023-monaco-r,DEV,77,2023-monaco-r-DEV-160141.mp3,Stressed,,2023-05-28T14:57:10.585Z
2023-monaco-r-PIA-160249,2023-monaco-r,PIA,77,2023-monaco-r-PIA-160249.mp3,Calm,,2023-05-28T14:57:10.585Z
2023-monaco-r-TSU-160355,2023-monaco-r,TSU,76,2023-monaco-r-TSU-160355.mp3,Stressed,,2023-05-28T14:57:10.585Z
2023-monaco-r-NOR-160317,2023-monaco-r,NOR,77,2023-monaco-r-NOR-160317.mp3,Stressed,,2023-05-28T14:57:10.585Z
2023-monaco-r-NOR-160420,2023-monaco-r,NOR,77,2023-monaco-r-NOR-160420.mp3,Calm,,2023-05-28T14:57:10.585Z
2023-monaco-r-ALB-160513,2023-monaco-r,ALB,77,2023-monaco-r-ALB-160513.mp3,Calm,,2023-05-28T14:57:10.585Z
2023-monaco-r-SAR-160702,2023-monaco-r,SAR,76,2023-monaco-r-SAR-160702.mp3,Tired,,2023-05-28T14:57:10.585Z
2023-monaco-r-ZHO-160736,2023-monaco-r,ZHO,77,2023-monaco-r-ZHO-160736.mp3,Calm,,2023-05-28T14:57:10.585Z
2023-monaco-r-ALO-160854,2023-monaco-r,ALO,78,2023-monaco-r-ALO-160854.mp3,Stressed,,2023-05-28T14:57:10.585Z
2023-monaco-r-OCO-160937,2023-monaco-r,OCO,78,2023-monaco-r-OCO-160937.mp3,Stressed,,2023-05-28T14:57:10.585Z
2023-singapore-r-ZHO-121303,2023-singapore-r,ZHO,,2023-singapore-r-ZHO-121303.mp3,Calm,,2023-09-17T11:13:15.176Z
2023-singapore-r-VER-125540,2023-singapore-r,VER,,2023-singapore-r-VER-125540.mp3,Tired,,2023-09-17T11:56:04.7112996Z
2023-singapore-r-VER-130002,2023-singapore-r,VER,,2023-singapore-r-VER-130002.mp3,Tired,,2023-09-17T12:00:34.238Z
2023-singapore-r-OCO-130022,2023-singapore-r,OCO,,2023-singapore-r-OCO-130022.mp3,Tired,,2023-09-17T12:00:34.238Z
2023-singapore-r-RUS-130449,2023-singapore-r,RUS,1,2023-singapore-r-RUS-130449.mp3,Stressed,,2023-09-17T12:04:59.985Z
2023-singapore-r-NOR-130714,2023-singapore-r,NOR,3,2023-singapore-r-NOR-130714.mp3,Calm,,2023-09-17T12:07:47.624Z
2023-singapore-r-HAM-131017,2023-singapore-r,HAM,4,2023-singapore-r-HAM-131017.mp3,Calm,,2023-09-17T12:10:35.919Z
2023-singapore-r-TSU-131053,2023-singapore-r,TSU,1,2023-singapore-r-TSU-131053.mp3,Stressed,,2023-09-17T12:11:10.997Z
2023-singapore-r-ALB-131550,2023-singapore-r,ALB,8,2023-singapore-r-ALB-131550.mp3,Tired,,2023-09-17T12:16:11.884Z
2023-singapore-r-LEC-131913,2023-singapore-r,LEC,10,2023-singapore-r-LEC-131913.mp3,Calm,,2023-09-17T12:19:32.491Z
2023-singapore-r-SAI-132058,2023-singapore-r,SAI,11,2023-singapore-r-SAI-132058.mp3,Tired,,2023-09-17T12:21:12.802Z
2023-singapore-r-RUS-132140,2023-singapore-r,RUS,13,2023-singapore-r-RUS-132140.mp3,Tired,,2023-09-17T12:24:33.331Z
2023-singapore-r-LEC-132415,2023-singapore-r,LEC,13,2023-singapore-r-LEC-132415.mp3,Tired,,2023-09-17T12:24:33.331Z
2023-singapore-r-VER-132539,2023-singapore-r,VER,14,2023-singapore-r-VER-132539.mp3,Tired,,2023-09-17T12:26:13.612Z
2023-singapore-r-LEC-132720,2023-singapore-r,LEC,15,2023-singapore-r-LEC-132720.mp3,Tired,,2023-09-17T12:27:53.892Z
2023-singapore-r-LEC-133119,2023-singapore-r,LEC,17,2023-singapore-r-LEC-133119.mp3,Tired,,2023-09-17T12:31:49.514Z
2023-singapore-r-RUS-133240,2023-singapore-r,RUS,18,2023-singapore-r-RUS-133240.mp3,Tired,,2023-09-17T12:32:55.326Z
2023-singapore-r-PIA-133316,2023-singapore-r,PIA,18,2023-singapore-r-PIA-133316.mp3,Calm,,2023-09-17T12:34:02.6258406Z
2023-singapore-r-LEC-133931,2023-singapore-r,LEC,21,2023-singapore-r-LEC-133931.mp3,Tired,,2023-09-17T12:39:40.805Z
2023-singapore-r-SAI-134156,2023-singapore-r,SAI,22,2023-singapore-r-SAI-134156.mp3,Calm,,2023-09-17T12:42:27.303Z
2023-singapore-r-HAM-134223,2023-singapore-r,HAM,22,2023-singapore-r-HAM-134223.mp3,Tired,,2023-09-17T12:43:02.412Z
2023-singapore-r-HUL-134414,2023-singapore-r,HUL,23,2023-singapore-r-HUL-134414.mp3,Tired,,2023-09-17T12:44:42.692Z
2023-singapore-r-SAI-134649,2023-singapore-r,SAI,25,2023-singapore-r-SAI-134649.mp3,Calm,,2023-09-17T12:47:28.1613038Z
2023-singapore-r-PER-134757,2023-singapore-r,PER,26,2023-singapore-r-PER-134757.mp3,Tired,,2023-09-17T12:48:36.127Z
2023-singapore-r-RUS-135333,2023-singapore-r,RUS,29,2023-singapore-r-RUS-135333.mp3,Tired,,2023-09-17T12:54:10.4835794Z
2023-singapore-r-RUS-135551,2023-singapore-r,RUS,30,2023-singapore-r-RUS-135551.mp3,Calm,,2023-09-17T12:56:24.856Z
2023-singapore-r-VER-135804,2023-singapore-r,VER,33,2023-singapore-r-VER-135804.mp3,Tired,,2023-09-17T13:00:52.244Z
2023-singapore-r-RUS-140022,2023-singapore-r,RUS,33,2023-singapore-r-RUS-140022.mp3,Tired,,2023-09-17T13:00:52.6466395Z
2023-singapore-r-SAI-140828,2023-singapore-r,SAI,38,2023-singapore-r-SAI-140828.mp3,Calm,,2023-09-17T13:08:41.895Z
2023-singapore-r-PER-140907,2023-singapore-r,PER,38,2023-singapore-r-PER-140907.mp3,Calm,,2023-09-17T13:09:14.879Z
2023-singapore-r-RUS-140935,2023-singapore-r,RUS,39,2023-singapore-r-RUS-140935.mp3,Calm,,2023-09-17T13:09:49.0662142Z
2023-singapore-r-ALO-141557,2023-singapore-r,ALO,42,2023-singapore-r-ALO-141557.mp3,Calm,,2023-09-17T13:16:29.686Z
2023-singapore-r-RUS-141635,2023-singapore-r,RUS,43,2023-singapore-r-RUS-141635.mp3,Calm,,2023-09-17T13:17:04.201Z
2023-singapore-r-OCO-141721,2023-singapore-r,OCO,42,2023-singapore-r-OCO-141721.mp3,Stressed,,2023-09-17T13:17:38.498Z
2023-singapore-r-RUS-142007,2023-singapore-r,RUS,44,2023-singapore-r-RUS-142007.mp3,Tired,,2023-09-17T13:20:25.105Z
2023-singapore-r-HUL-142158,2023-singapore-r,HUL,45,2023-singapore-r-HUL-142158.mp3,Stressed,,2023-09-17T13:22:05.557Z
2023-singapore-r-LEC-142213,2023-singapore-r,LEC,46,2023-singapore-r-LEC-142213.mp3,Calm,,2023-09-17T13:22:40.119Z
2023-singapore-r-SAI-142659,2023-singapore-r,SAI,48,2023-singapore-r-SAI-142659.mp3,Tired,,2023-09-17T13:27:07.085Z
2023-singapore-r-BOT-143709,2023-singapore-r,BOT,51,2023-singapore-r-BOT-143709.mp3,Tired,,2023-09-17T13:37:40.1267354Z
2023-singapore-r-HAM-143747,2023-singapore-r,HAM,55,2023-singapore-r-HAM-143747.mp3,Calm,,2023-09-17T13:38:14.031Z
2023-singapore-r-LEC-143958,2023-singapore-r,LEC,56,2023-singapore-r-LEC-143958.mp3,Tired,,2023-09-17T13:40:28.154Z
2023-singapore-r-SAI-144032,2023-singapore-r,SAI,57,2023-singapore-r-SAI-144032.mp3,Calm,,2023-09-17T13:41:03.247Z
2023-singapore-r-NOR-144218,2023-singapore-r,NOR,58,2023-singapore-r-NOR-144218.mp3,Calm,,2023-09-17T13:42:43.543Z
2023-singapore-r-SAI-144255,2023-singapore-r,SAI,58,2023-singapore-r-SAI-144255.mp3,Tired,,2023-09-17T13:43:18.652Z
2023-singapore-r-LEC-144551,2023-singapore-r,LEC,60,2023-singapore-r-LEC-144551.mp3,Tired,,2023-09-17T13:46:04.306Z
2023-singapore-r-HAM-144803,2023-singapore-r,HAM,61,2023-singapore-r-HAM-144803.mp3,Calm,,2023-09-17T13:48:19.492Z
2023-singapore-r-RUS-145001,2023-singapore-r,RUS,61,2023-singapore-r-RUS-145001.mp3,Stressed,,2023-09-17T13:50:34.897Z
2023-singapore-r-SAI-145110,2023-singapore-r,SAI,62,2023-singapore-r-SAI-145110.mp3,Stressed,,2023-09-17T13:51:40.2147793Z
2023-singapore-r-NOR-145200,2023-singapore-r,NOR,62,2023-singapore-r-NOR-145200.mp3,Stressed,,2023-09-17T13:52:47.099Z
2023-singapore-r-HAM-145306,2023-singapore-r,HAM,62,2023-singapore-r-HAM-145306.mp3,Calm,,2023-09-17T13:53:21.161Z
2023-singapore-r-NOR-145420,2023-singapore-r,NOR,62,2023-singapore-r-NOR-145420.mp3,Stressed,,2023-09-17T13:55:03.003Z
2023-singapore-r-SAI-145442,2023-singapore-r,SAI,62,2023-singapore-r-SAI-145442.mp3,Stressed,,2023-09-17T13:55:03.287468Z
2023-singapore-r-LEC-145547,2023-singapore-r,LEC,62,2023-singapore-r-LEC-145547.mp3,Calm,,2023-09-17T13:56:10.846Z
2023-singapore-r-HAM-145611,2023-singapore-r,HAM,62,2023-singapore-r-HAM-145611.mp3,Calm,,2023-09-17T13:56:45.955Z
2023-singapore-r-RUS-145729,2023-singapore-r,RUS,61,2023-singapore-r-RUS-145729.mp3,Stressed,,2023-09-17T13:58:01.642Z
2023-singapore-r-VER-145743,2023-singapore-r,VER,62,2023-singapore-r-VER-145743.mp3,Calm,,2023-09-17T13:58:01.642Z
2023-singapore-r-PIA-145840,2023-singapore-r,PIA,62,2023-singapore-r-PIA-145840.mp3,Calm,,2023-09-17T13:58:01.642Z
2023-singapore-r-GAS-145936,2023-singapore-r,GAS,62,2023-singapore-r-GAS-145936.mp3,Calm,,2023-09-17T13:58:01.642Z
2023-singapore-r-MAG-150015,2023-singapore-r,MAG,62,2023-singapore-r-MAG-150015.mp3,Tired,,2023-09-17T13:58:01.642Z
2023-singapore-r-MAG-150041,2023-singapore-r,MAG,62,2023-singapore-r-MAG-150041.mp3,Tired,,2023-09-17T13:58:01.642Z
2023-singapore-r-ZHO-150120,2023-singapore-r,ZHO,62,2023-singapore-r-ZHO-150120.mp3,Stressed,,2023-09-17T13:58:01.642Z
2023-singapore-r-HUL-150135,2023-singapore-r,HUL,62,2023-singapore-r-HUL-150135.mp3,Tired,,2023-09-17T13:58:01.642Z
2023-singapore-r-PER-150344,2023-singapore-r,PER,62,2023-singapore-r-PER-150344.mp3,Calm,,2023-09-17T13:58:01.642Z
2023-singapore-r-ALB-150442,2023-singapore-r,ALB,62,2023-singapore-r-ALB-150442.mp3,Calm,,2023-09-17T13:58:01.642Z
2023-singapore-r-SAR-150657,2023-singapore-r,SAR,62,2023-singapore-r-SAR-150657.mp3,Tired,,2023-09-17T13:58:01.642Z
2023-singapore-r-LAW-150631,2023-singapore-r,LAW,62,2023-singapore-r-LAW-150631.mp3,Stressed,,2023-09-17T13:58:01.642Z
